t,n_alive,new_deaths,cum_deaths,pregnancy.pregnancies,pregnancy.births,pregnancy.cbr,deaths.new,deaths.cumulative,deaths.cmr,hiv.n_on_art,hiv.n_susceptible,hiv.n_infected,hiv.prevalence,hiv.new_infections,hiv.cum_infections,hiv.new_deaths,hiv.Agent10_cd4,hiv.Agent10_V_level,hiv.Agent11_cd4,hiv.Agent11_V_level
1990.1013698630122,10016930.5964,0.0,8982.8991,0.0,0.0,0.0,0.0,8982.8991,0.0,0.0,9027813.5955,989117.0009000001,0.09874451972897569,0.0,990115.1008,0,500,0,100,0
1990.1041095890396,10016930.5964,998.0999,8982.8991,998.0999,0.0,0.0,0.0,8982.8991,0.0,0.0,9028811.6954,988118.9010000001,0.09864487843762455,0.0,990115.1008,1,500,0,100,0
1990.106849315067,10017928.6963,0.0,9980.999,998.0999,0.0,0.0,0.0,8982.8991,0.0,0.0,9029809.795300001,988118.9010000001,0.09863505031383879,0.0,990115.1008,0,500,0,100,0
1990.1095890410943,10018926.7962,0.0,9980.999,998.0999,0.0,0.0,0.0,8982.8991,0.0,0.0,9030807.895200001,988118.9010000001,0.0986252241482367,0.0,990115.1008,0,500,0,100,0
1990.1123287671217,10021921.095900001,0.0,9980.999,2994.2997,0.0,0.0,0.0,8982.8991,0.0,0.0,9033802.1949,988118.9010000001,0.09859575739468181,0.0,990115.1008,0,500,0,100,0
1990.115068493149,10021921.095900001,998.0999,9980.999,998.0999,0.0,0.0,998.0999,9980.999,9.959167413604223e-05,0.0,9033802.1949,988118.9010000001,0.09859575739468181,0.0,990115.1008,0,500,0,100,0
1990.1178082191764,10021921.095900001,0.0,10979.0989,0.0,0.0,0.0,0.0,9980.999,0.0,0.0,9033802.1949,988118.9010000001,0.09859575739468181,0.0,990115.1008,0,500,0,100,0
1990.1205479452037,10022919.1958,998.0999,10979.0989,1996.1998,0.0,0.0,998.0999,10979.098899999999,9.958175662218681e-05,0.0,9034800.2948,988118.9010000001,0.09858593905596495,0.0,990115.1008,0,500,0,100,0
1990.123287671231,10022919.1958,0.0,11977.1988,0.0,0.0,0.0,0.0,10979.098899999999,0.0,0.0,9034800.2948,988118.9010000001,0.09858593905596495,0.0,990115.1008,0,500,0,100,0
1990.1260273972584,10023917.2957,0.0,11977.1988,998.0999,0.0,0.0,0.0,10979.098899999999,0.0,0.0,9035798.3947,988118.9010000001,0.09857612267250822,0.0,990115.1008,0,500,0,100,0
1990.1287671232858,10023917.2957,0.0,11977.1988,0.0,0.0,0.0,0.0,10979.098899999999,0.0,0.0,9035798.3947,988118.9010000001,0.09857612267250822,0.0,990115.1008,0,500,0,100,0
1990.1315068493132,10023917.2957,0.0,11977.1988,0.0,0.0,0.0,0.0,10979.098899999999,0.0,0.0,9035798.3947,988118.9010000001,0.09857612267250822,0.0,990115.1008,0,500,0,100,0
1990.1342465753405,10022919.1958,998.0999,11977.1988,0.0,0.0,0.0,998.0999,11977.198799999998,9.958175662218681e-05,0.0,9033802.1949,989117.0009000001,0.09868552081258714,998.0999,991113.2007,0,500,0,100,0
1990.1369863013679,10023917.2957,0.0,12975.298700000001,998.0999,0.0,0.0,0.0,11977.198799999998,0.0,0.0,9034800.2948,989117.0009000001,0.09867569451359155,0.0,991113.2007,0,500,0,100,0
1990.1397260273952,10024915.3956,0.0,12975.298700000001,998.0999,0.0,0.0,0.0,11977.198799999998,0.0,0.0,9035798.3947,989117.0009000001,0.09866587017124652,0.0,991113.2007,0,500,0,100,0
1990.1424657534226,10023917.2957,1996.1998,12975.298700000001,998.0999,0.0,0.0,1996.1998,13973.398599999999,0.00019914368216668326,0.0,9036796.4946,987120.8011,0.09847655083142487,0.0,991113.2007,0,500,0,100,0
1990.14520547945,10023917.2957,0.0,14971.498500000002,0.0,0.0,0.0,0.0,13973.398599999999,0.0,0.0,9036796.4946,987120.8011,0.09847655083142487,0.0,991113.2007,0,500,0,100,0
1990.1479452054773,10022919.1958,998.0999,14971.498500000002,0.0,0.0,0.0,998.0999,14971.498499999998,9.958175662218681e-05,0.0,9035798.3947,987120.8011,0.09848635729934276,0.0,991113.2007,0,500,0,100,0
1990.1506849315047,10024915.3956,0.0,15969.5984,1996.1998,0.0,0.0,0.0,14971.498499999998,0.0,0.0,9037794.5945,987120.8011,0.09846674631620868,0.0,991113.2007,0,500,0,100,0
1990.153424657532,10025913.4955,0.0,15969.5984,998.0999,0.0,0.0,0.0,14971.498499999998,0.0,0.0,9038792.694400001,987120.8011,0.098456943753111,0.0,991113.2007,0,500,0,100,0
1990.1561643835594,10026911.5954,0.0,15969.5984,998.0999,0.0,0.0,0.0,14971.498499999998,0.0,0.0,9039790.794300001,987120.8011,0.09844714314154887,0.0,991113.2007,0,500,0,100,0
1990.1589041095867,10026911.5954,0.0,15969.5984,0.0,0.0,0.0,0.0,14971.498499999998,0.0,0.0,9039790.794300001,987120.8011,0.09844714314154887,0.0,991113.2007,0,500,0,100,0
1990.161643835614,10027909.6953,0.0,15969.5984,998.0999,0.0,0.0,0.0,14971.498499999998,0.0,0.0,9040788.8942,987120.8011,0.09843734448093959,0.0,991113.2007,0,500,0,100,0
1990.1643835616414,10028907.7952,0.0,15969.5984,998.0999,0.0,0.0,0.0,14971.498499999998,0.0,0.0,9041786.9941,987120.8011,0.09842754777070063,0.0,991113.2007,0,500,0,100,0
1990.1671232876688,10030903.995000001,0.0,15969.5984,1996.1998,0.0,0.0,0.0,14971.498499999998,0.0,0.0,9043783.1939,987120.8011,0.09840796019900498,0.0,991113.2007,0,500,0,100,0
1990.1698630136962,10030903.995000001,998.0999,15969.5984,998.0999,0.0,0.0,0.0,14971.498499999998,0.0,0.0,9044781.2938,986122.7012,0.09830845771144278,0.0,991113.2007,1,500,0,100,0
1990.1726027397235,10032900.1948,0.0,16967.6983,1996.1998,0.0,0.0,0.0,14971.498499999998,0.0,0.0,9046777.4936,986122.7012,0.09828889773179467,0.0,991113.2007,0,500,0,100,0
1990.1753424657509,10033898.2947,0.0,16967.6983,998.0999,0.0,0.0,0.0,14971.498499999998,0.0,0.0,9047775.593500001,986122.7012,0.09827912066049935,0.0,991113.2007,0,500,0,100,0
1990.1780821917782,10033898.2947,0.0,16967.6983,0.0,0.0,0.0,0.0,14971.498499999998,0.0,0.0,9047775.593500001,986122.7012,0.09827912066049935,0.0,991113.2007,0,500,0,100,0
1990.1808219178056,10033898.2947,0.0,16967.6983,0.0,0.0,0.0,0.0,14971.498499999998,0.0,0.0,9047775.593500001,986122.7012,0.09827912066049935,0.0,991113.2007,0,500,0,100,0
1990.183561643833,10033898.2947,0.0,16967.6983,0.0,0.0,0.0,0.0,14971.498499999998,0.0,0.0,9047775.593500001,986122.7012,0.09827912066049935,0.0,991113.2007,0,500,0,100,0
1990.1863013698603,10033898.2947,0.0,16967.6983,0.0,0.0,0.0,0.0,14971.498499999998,0.0,0.0,9047775.593500001,986122.7012,0.09827912066049935,0.0,991113.2007,0,500,0,100,0
1990.1890410958877,10033898.2947,0.0,16967.6983,0.0,0.0,0.0,0.0,14971.498499999998,0.0,0.0,9047775.593500001,986122.7012,0.09827912066049935,0.0,991113.2007,0,500,0,100,0
1990.191780821915,10035894.4945,0.0,16967.6983,1996.1998,0.0,0.0,0.0,14971.498499999998,0.0,0.0,9048773.693400001,987120.8011,0.09835902536051716,998.0999,992111.3006000001,0,500,0,100,0
1990.1945205479424,10037890.6943,0.0,16967.6983,1996.1998,0.0,0.0,0.0,14971.498499999998,0.0,0.0,9050769.8932,987120.8011,0.09833946504921945,0.0,992111.3006000001,0,500,0,100,0
1990.1972602739697,10039886.894100001,0.0,16967.6983,1996.1998,0.0,0.0,0.0,14971.498499999998,0.0,0.0,9052766.093,987120.8011,0.09831991251615468,0.0,992111.3006000001,0,500,0,100,0
1990.199999999997,10039886.894100001,998.0999,16967.6983,998.0999,0.0,0.0,998.0999,15969.598399999997,9.941346058256287e-05,0.0,9052766.093,987120.8011,0.09831991251615468,0.0,992111.3006000001,0,500,0,100,0
1990.2027397260244,10039886.894100001,0.0,17965.7982,0.0,0.0,0.0,0.0,15969.598399999997,0.0,0.0,9052766.093,987120.8011,0.09831991251615468,0.0,992111.3006000001,0,500,0,100,0
1990.2054794520518,10039886.894100001,0.0,17965.7982,0.0,0.0,0.0,0.0,15969.598399999997,0.0,0.0,9052766.093,987120.8011,0.09831991251615468,0.0,992111.3006000001,0,500,0,100,0
1990.2082191780792,10039886.894100001,0.0,17965.7982,0.0,0.0,0.0,0.0,15969.598399999997,0.0,0.0,9052766.093,987120.8011,0.09831991251615468,0.0,992111.3006000001,0,500,0,100,0
1990.2109589041065,10040884.994,0.0,17965.7982,998.0999,0.0,0.0,0.0,15969.598399999997,0.0,0.0,9053764.1929,987120.8011,0.09831013916500994,0.0,992111.3006000001,0,500,0,100,0
1990.2136986301339,10039886.894100001,998.0999,17965.7982,0.0,0.0,0.0,998.0999,16967.698299999996,9.941346058256287e-05,0.0,9052766.093,987120.8011,0.09831991251615468,0.0,992111.3006000001,0,500,0,100,0
1990.2164383561612,10040884.994,0.0,18963.898100000002,998.0999,0.0,0.0,0.0,16967.698299999996,0.0,0.0,9053764.1929,987120.8011,0.09831013916500994,0.0,992111.3006000001,0,500,0,100,0
1990.2191780821886,10039886.894100001,998.0999,18963.898100000002,0.0,0.0,0.0,0.0,16967.698299999996,0.0,0.0,9053764.1929,986122.7012,0.09822049905557212,0.0,992111.3006000001,1,500,0,100,0
1990.221917808216,10039886.894100001,0.0,19961.998,0.0,0.0,0.0,0.0,16967.698299999996,0.0,0.0,9053764.1929,986122.7012,0.09822049905557212,0.0,992111.3006000001,0,500,0,100,0
1990.2246575342433,10041883.0939,998.0999,19961.998,2994.2997,0.0,0.0,0.0,16967.698299999996,0.0,0.0,9056758.4926,985124.6013000001,0.0981015803598052,0.0,992111.3006000001,1,500,0,100,0
1990.2273972602707,10042881.1938,0.0,20960.0979,998.0999,0.0,0.0,0.0,16967.698299999996,0.0,0.0,9057756.592500001,985124.6013000001,0.09809183064997018,0.0,992111.3006000001,0,500,0,100,0
1990.230136986298,10042881.1938,0.0,20960.0979,0.0,0.0,0.0,0.0,16967.698299999996,0.0,0.0,9057756.592500001,985124.6013000001,0.09809183064997018,0.0,992111.3006000001,0,500,0,100,0
1990.2328767123254,10041883.0939,998.0999,20960.0979,0.0,0.0,0.0,0.0,16967.698299999996,0.0,0.0,9057756.592500001,984126.5014000001,0.09800218666136568,0.0,992111.3006000001,1,500,0,100,0
1990.2356164383527,10044877.3936,0.0,21958.1978,2994.2997,0.0,0.0,0.0,16967.698299999996,0.0,0.0,9060750.8922,984126.5014000001,0.09797297297297297,0.0,992111.3006000001,0,500,0,100,0
1990.23835616438,10045875.4935,998.0999,21958.1978,1996.1998,0.0,0.0,998.0999,17965.798199999997,9.935419771485345e-05,0.0,9061748.9921,984126.5014000001,0.0979632389468455,0.0,992111.3006000001,0,500,0,100,0
1990.2410958904075,10045875.4935,998.0999,22956.297700000003,998.0999,0.0,0.0,998.0999,18963.8981,9.935419771485345e-05,0.0,9061748.9921,984126.5014000001,0.0979632389468455,0.0,992111.3006000001,0,500,0,100,0
1990.2438356164348,10045875.4935,0.0,23954.3976,0.0,0.0,0.0,0.0,18963.8981,0.0,0.0,9061748.9921,984126.5014000001,0.0979632389468455,0.0,992111.3006000001,0,500,0,100,0
1990.2465753424622,10044877.3936,998.0999,23954.3976,0.0,0.0,0.0,998.0999,19961.998,9.936406995230525e-05,0.0,9060750.8922,984126.5014000001,0.09797297297297297,0.0,992111.3006000001,0,500,0,100,0
1990.2493150684895,10045875.4935,998.0999,24952.4975,1996.1998,0.0,0.0,998.0999,20960.0979,9.935419771485345e-05,0.0,9061748.9921,984126.5014000001,0.0979632389468455,0.0,992111.3006000001,0,500,0,100,0
1990.2520547945169,10046873.5934,0.0,25950.597400000002,998.0999,0.0,0.0,0.0,20960.0979,0.0,0.0,9062747.092,984126.5014000001,0.09795350685475859,0.0,992111.3006000001,0,500,0,100,0
1990.2547945205442,10047871.693300001,0.0,25950.597400000002,998.0999,0.0,0.0,0.0,20960.0979,0.0,0.0,9063745.1919,984126.5014000001,0.0979437766961359,0.0,992111.3006000001,0,500,0,100,0
1990.2575342465716,10048869.793200001,0.0,25950.597400000002,998.0999,0.0,0.0,0.0,20960.0979,0.0,0.0,9064743.2918,984126.5014000001,0.09793404847040127,0.0,992111.3006000001,0,500,0,100,0
1990.260273972599,10049867.8931,0.0,25950.597400000002,998.0999,0.0,0.0,0.0,20960.0979,0.0,0.0,9065741.3917,984126.5014000001,0.09792432217697884,0.0,992111.3006000001,0,500,0,100,0
1990.2630136986263,10050865.993,1996.1998,25950.597400000002,2994.2997,0.0,0.0,1996.1998,22956.2977,0.00019860973187686197,0.0,9066739.491600001,984126.5014000001,0.09791459781529295,0.0,992111.3006000001,0,500,0,100,0
1990.2657534246537,10050865.993,998.0999,27946.7972,998.0999,0.0,0.0,0.0,22956.2977,0.0,0.0,9067737.591500001,983128.4015,0.09781529294935452,0.0,992111.3006000001,1,500,0,100,0
1990.268493150681,10050865.993,0.0,28944.897100000002,0.0,0.0,0.0,0.0,22956.2977,0.0,0.0,9066739.491600001,984126.5014000001,0.09791459781529295,998.0999,993109.4005000001,0,500,0,100,0
1990.2712328767084,10050865.993,998.0999,28944.897100000002,998.0999,0.0,0.0,998.0999,23954.3976,9.930486593843098e-05,0.0,9065741.3917,985124.6013000001,0.09801390268123138,998.0999,994107.5004,0,500,0,100,0
1990.2739726027357,10050865.993,0.0,29942.997000000003,0.0,0.0,0.0,0.0,23954.3976,0.0,0.0,9065741.3917,985124.6013000001,0.09801390268123138,0.0,994107.5004,0,500,0,100,0
1990.276712328763,10051864.0929,1996.1998,29942.997000000003,2994.2997,0.0,0.0,998.0999,24952.4975,9.92950054612253e-05,0.0,9067737.591500001,984126.5014000001,0.09790487538476815,0.0,994107.5004,1,500,0,100,0
1990.2794520547905,10051864.0929,998.0999,31939.1968,998.0999,0.0,0.0,998.0999,25950.597400000002,9.92950054612253e-05,0.0,9067737.591500001,984126.5014000001,0.09790487538476815,0.0,994107.5004,0,500,0,100,0
1990.2821917808178,10050865.993,998.0999,32937.2967,0.0,0.0,0.0,998.0999,26948.697300000003,9.930486593843098e-05,0.0,9066739.491600001,984126.5014000001,0.09791459781529295,0.0,994107.5004,0,500,0,100,0
1990.2849315068452,10050865.993,0.0,33935.3966,0.0,0.0,0.0,0.0,26948.697300000003,0.0,0.0,9066739.491600001,984126.5014000001,0.09791459781529295,0.0,994107.5004,0,500,0,100,0
1990.2876712328725,10047871.693300001,2994.2997,33935.3966,0.0,0.0,0.0,2994.2997,29942.997000000003,0.00029800337737161017,0.0,9064743.2918,983128.4015,0.09784444223701202,0.0,994107.5004,0,500,0,100,0
1990.2904109588999,10048869.793200001,998.0999,36929.6963,1996.1998,0.0,0.0,998.0999,30941.096900000004,9.932459276916965e-05,0.0,9065741.3917,983128.4015,0.0978347238776321,0.0,994107.5004,0,500,0,100,0
1990.2931506849272,10048869.793200001,0.0,37927.796200000004,0.0,0.0,0.0,0.0,30941.096900000004,0.0,0.0,9065741.3917,983128.4015,0.0978347238776321,0.0,994107.5004,0,500,0,100,0
1990.2958904109546,10048869.793200001,0.0,37927.796200000004,0.0,0.0,0.0,0.0,30941.096900000004,0.0,0.0,9065741.3917,983128.4015,0.0978347238776321,0.0,994107.5004,0,500,0,100,0
1990.298630136982,10048869.793200001,998.0999,37927.796200000004,998.0999,0.0,0.0,998.0999,31939.196800000005,9.932459276916965e-05,0.0,9065741.3917,983128.4015,0.0978347238776321,0.0,994107.5004,0,500,0,100,0
1990.3013698630093,10050865.993,0.0,38925.896100000005,1996.1998,0.0,0.0,0.0,31939.196800000005,0.0,0.0,9067737.591500001,983128.4015,0.09781529294935452,0.0,994107.5004,0,500,0,100,0
1990.3041095890367,10050865.993,0.0,38925.896100000005,0.0,0.0,0.0,0.0,31939.196800000005,0.0,0.0,9067737.591500001,983128.4015,0.09781529294935452,0.0,994107.5004,0,500,0,100,0
1990.306849315064,10052862.1928,998.0999,38925.896100000005,2994.2997,0.0,0.0,0.0,31939.196800000005,0.0,0.0,9070731.8912,982130.3016,0.0976965845909452,0.0,994107.5004,1,500,0,100,0
1990.3095890410914,10051864.0929,998.0999,39923.996,0.0,0.0,0.0,998.0999,32937.296700000006,9.92950054612253e-05,0.0,9069733.7913,982130.3016,0.0977062853738457,0.0,994107.5004,0,500,0,100,0
1990.3123287671187,10050865.993,998.0999,40922.0959,0.0,0.0,0.0,998.0999,33935.39660000001,9.930486593843098e-05,0.0,9068735.6914,982130.3016,0.09771598808341608,0.0,994107.5004,0,500,0,100,0
1990.315068493146,10051864.0929,0.0,41920.1958,998.0999,0.0,0.0,0.0,33935.39660000001,0.0,0.0,9069733.7913,982130.3016,0.0977062853738457,0.0,994107.5004,0,500,0,100,0
1990.3178082191735,10053860.2927,0.0,41920.1958,1996.1998,0.0,0.0,0.0,33935.39660000001,0.0,0.0,9071729.9911,982130.3016,0.09768688573414078,0.0,994107.5004,0,500,0,100,0
1990.3205479452008,10054858.3926,998.0999,41920.1958,1996.1998,0.0,0.0,998.0999,34933.49650000001,9.926543577526306e-05,0.0,9072728.091,982130.3016,0.09767718880285885,0.0,994107.5004,0,500,0,100,0
1990.3232876712282,10056854.592400001,0.0,42918.2957,1996.1998,0.0,0.0,0.0,34933.49650000001,0.0,0.0,9074724.2908,982130.3016,0.09765780071456927,0.0,994107.5004,0,500,0,100,0
1990.3260273972555,10056854.592400001,0.0,42918.2957,0.0,0.0,0.0,0.0,34933.49650000001,0.0,0.0,9074724.2908,982130.3016,0.09765780071456927,0.0,994107.5004,0,500,0,100,0
1990.328767123283,10057852.692300001,998.0999,42918.2957,1996.1998,0.0,0.0,0.0,34933.49650000001,0.0,0.0,9076720.490600001,981132.2017000001,0.09754887367272005,0.0,994107.5004,1,500,0,100,0
1990.3315068493102,10059848.8921,0.0,43916.3956,1996.1998,0.0,0.0,0.0,34933.49650000001,0.0,0.0,9078716.6904,981132.2017000001,0.09752951681714456,0.0,994107.5004,0,500,0,100,0
1990.3342465753376,10058850.792200001,998.0999,43916.3956,0.0,0.0,0.0,998.0999,35931.59640000001,9.922603691208572e-05,0.0,9077718.5905,981132.2017000001,0.09753919428458027,0.0,994107.5004,0,500,0,100,0
1990.336986301365,10059848.8921,0.0,44914.495500000005,998.0999,0.0,0.0,0.0,35931.59640000001,0.0,0.0,9078716.6904,981132.2017000001,0.09752951681714456,0.0,994107.5004,0,500,0,100,0
1990.3397260273923,10058850.792200001,998.0999,44914.495500000005,0.0,0.0,0.0,998.0999,36929.69630000001,9.922603691208572e-05,0.0,9077718.5905,981132.2017000001,0.09753919428458027,0.0,994107.5004,0,500,0,100,0
1990.3424657534197,10058850.792200001,998.0999,45912.595400000006,998.0999,0.0,0.0,998.0999,37927.79620000001,9.922603691208572e-05,0.0,9077718.5905,981132.2017000001,0.09753919428458027,0.0,994107.5004,0,500,0,100,0
1990.345205479447,10058850.792200001,0.0,46910.6953,0.0,0.0,0.0,0.0,37927.79620000001,0.0,0.0,9077718.5905,981132.2017000001,0.09753919428458027,0.0,994107.5004,0,500,0,100,0
1990.3479452054744,10059848.8921,0.0,46910.6953,998.0999,0.0,0.0,0.0,37927.79620000001,0.0,0.0,9078716.6904,981132.2017000001,0.09752951681714456,0.0,994107.5004,0,500,0,100,0
1990.3506849315017,10059848.8921,998.0999,46910.6953,998.0999,0.0,0.0,998.0999,38925.89610000001,9.921619208254787e-05,0.0,9078716.6904,981132.2017000001,0.09752951681714456,0.0,994107.5004,0,500,0,100,0
1990.353424657529,10060846.992,0.0,47908.7952,998.0999,0.0,0.0,0.0,38925.89610000001,0.0,0.0,9079714.7903,981132.2017000001,0.09751984126984127,0.0,994107.5004,0,500,0,100,0
1990.3561643835565,10061845.0919,0.0,47908.7952,998.0999,0.0,0.0,0.0,38925.89610000001,0.0,0.0,9080712.8902,981132.2017000001,0.097510167642099,0.0,994107.5004,0,500,0,100,0
1990.3589041095838,10062843.1918,0.0,47908.7952,998.0999,0.0,0.0,0.0,38925.89610000001,0.0,0.0,9081710.9901,981132.2017000001,0.09750049593334656,0.0,994107.5004,0,500,0,100,0
1990.3616438356112,10062843.1918,0.0,47908.7952,0.0,0.0,0.0,0.0,38925.89610000001,0.0,0.0,9081710.9901,981132.2017000001,0.09750049593334656,0.0,994107.5004,0,500,0,100,0
1990.3643835616385,10062843.1918,998.0999,47908.7952,998.0999,0.0,0.0,998.0999,39923.996000000014,9.918666931164451e-05,0.0,9081710.9901,981132.2017000001,0.09750049593334656,0.0,994107.5004,0,500,0,100,0
1990.367123287666,10063841.2917,0.0,48906.8951,998.0999,0.0,0.0,0.0,39923.996000000014,0.0,0.0,9082709.09,981132.2017000001,0.09749082614301299,0.0,994107.5004,0,500,0,100,0
1990.3698630136932,10064839.3916,0.0,48906.8951,998.0999,0.0,0.0,0.0,39923.996000000014,0.0,0.0,9083707.1899,981132.2017000001,0.09748115827052757,0.0,994107.5004,0,500,0,100,0
1990.3726027397206,10064839.3916,998.0999,48906.8951,998.0999,0.0,0.0,0.0,39923.996000000014,0.0,0.0,9084705.289800001,980134.1018000001,0.09738199127330424,0.0,994107.5004,1,500,0,100,0
1990.375342465748,10064839.3916,0.0,49904.995,0.0,0.0,0.0,0.0,39923.996000000014,0.0,0.0,9084705.289800001,980134.1018000001,0.09738199127330424,0.0,994107.5004,0,500,0,100,0
1990.3780821917753,10064839.3916,0.0,49904.995,0.0,0.0,0.0,0.0,39923.996000000014,0.0,0.0,9084705.289800001,980134.1018000001,0.09738199127330424,0.0,994107.5004,0,500,0,100,0
1990.3808219178027,10064839.3916,0.0,49904.995,0.0,0.0,0.0,0.0,39923.996000000014,0.0,0.0,9084705.289800001,980134.1018000001,0.09738199127330424,0.0,994107.5004,0,500,0,100,0
1990.38356164383,10063841.2917,998.0999,49904.995,0.0,0.0,0.0,998.0999,40922.095900000015,9.91768322919766e-05,0.0,9083707.1899,980134.1018000001,0.09739164931072102,0.0,994107.5004,0,500,0,100,0
1990.3863013698574,10063841.2917,0.0,50903.094900000004,0.0,0.0,0.0,0.0,40922.095900000015,0.0,0.0,9083707.1899,980134.1018000001,0.09739164931072102,0.0,994107.5004,0,500,0,100,0
1990.3890410958847,10067833.691300001,0.0,50903.094900000004,3992.3996,0.0,0.0,0.0,40922.095900000015,0.0,0.0,9087699.5895,980134.1018000001,0.09735302865073857,0.0,994107.5004,0,500,0,100,0
1990.391780821912,10065837.491500001,1996.1998,50903.094900000004,0.0,0.0,0.0,998.0999,41920.195800000016,9.915716410510658e-05,0.0,9086701.4896,979136.0019,0.09727317798710956,0.0,994107.5004,1,500,0,100,0
1990.3945205479395,10066835.591400001,0.0,52899.294700000006,998.0999,0.0,0.0,0.0,41920.195800000016,0.0,0.0,9087699.5895,979136.0019,0.09726353361094586,0.0,994107.5004,0,500,0,100,0
1990.3972602739668,10066835.591400001,0.0,52899.294700000006,0.0,0.0,0.0,0.0,41920.195800000016,0.0,0.0,9087699.5895,979136.0019,0.09726353361094586,0.0,994107.5004,0,500,0,100,0
1990.3999999999942,10067833.691300001,0.0,52899.294700000006,998.0999,0.0,0.0,0.0,41920.195800000016,0.0,0.0,9088697.6894,979136.0019,0.09725389114702092,0.0,994107.5004,0,500,0,100,0
1990.4027397260215,10069829.8911,0.0,52899.294700000006,1996.1998,0.0,0.0,0.0,41920.195800000016,0.0,0.0,9090693.8892,979136.0019,0.09723461195361284,0.0,994107.5004,0,500,0,100,0
1990.405479452049,10067833.691300001,1996.1998,52899.294700000006,0.0,0.0,0.0,0.0,41920.195800000016,0.0,0.0,9090693.8892,977139.8021000001,0.0970556161395856,0.0,994107.5004,2,500,0,100,0
1990.4082191780763,10067833.691300001,0.0,54895.4945,0.0,0.0,0.0,0.0,41920.195800000016,0.0,0.0,9090693.8892,977139.8021000001,0.0970556161395856,0.0,994107.5004,0,500,0,100,0
1990.4109589041036,10067833.691300001,998.0999,54895.4945,998.0999,0.0,0.0,0.0,41920.195800000016,0.0,0.0,9091691.9891,976141.7022,0.09695647863586795,0.0,994107.5004,1,500,0,100,0
1990.413698630131,10065837.491500001,1996.1998,55893.5944,0.0,0.0,0.0,1996.1998,43916.39560000002,0.00019831432821021316,0.0,9089695.7893,976141.7022,0.09697570649479424,0.0,994107.5004,0,500,0,100,0
1990.4164383561583,10064839.3916,998.0999,57889.794200000004,0.0,0.0,0.0,998.0999,44914.49550000002,9.916699722332409e-05,0.0,9088697.6894,976141.7022,0.09698532328441095,0.0,994107.5004,0,500,0,100,0
1990.4191780821857,10064839.3916,998.0999,58887.894100000005,998.0999,0.0,0.0,998.0999,45912.59540000002,9.916699722332409e-05,0.0,9089695.7893,975143.6023,0.09688615628718762,0.0,994107.5004,0,500,0,100,0
1990.421917808213,10063841.2917,998.0999,59885.994000000006,0.0,0.0,0.0,998.0999,46910.69530000002,9.91768322919766e-05,0.0,9088697.6894,975143.6023,0.09689576514926113,0.0,994107.5004,0,500,0,100,0
1990.4246575342404,10064839.3916,0.0,60884.0939,998.0999,0.0,0.0,0.0,46910.69530000002,0.0,0.0,9089695.7893,975143.6023,0.09688615628718762,0.0,994107.5004,0,500,0,100,0
1990.4273972602678,10064839.3916,0.0,60884.0939,0.0,0.0,0.0,0.0,46910.69530000002,0.0,0.0,9089695.7893,975143.6023,0.09688615628718762,0.0,994107.5004,0,500,0,100,0
1990.430136986295,10065837.491500001,0.0,60884.0939,998.0999,0.0,0.0,0.0,46910.69530000002,0.0,0.0,9090693.8892,975143.6023,0.09687654933068915,0.0,994107.5004,0,500,0,100,0
1990.4328767123225,10066835.591400001,0.0,60884.0939,998.0999,0.0,0.0,0.0,46910.69530000002,0.0,0.0,9091691.9891,975143.6023,0.09686694427919888,0.0,994107.5004,0,500,0,100,0
1990.4356164383498,10067833.691300001,0.0,60884.0939,998.0999,0.0,0.0,0.0,46910.69530000002,0.0,0.0,9092690.089,975143.6023,0.09685734113215029,0.0,994107.5004,0,500,0,100,0
1990.4383561643772,10069829.8911,0.0,60884.0939,1996.1998,0.0,0.0,0.0,46910.69530000002,0.0,0.0,9094686.288800001,975143.6023,0.0968381405491129,0.0,994107.5004,0,500,0,100,0
1990.4410958904045,10070827.991,0.0,60884.0939,998.0999,0.0,0.0,0.0,46910.69530000002,0.0,0.0,9095684.388700001,975143.6023,0.09682854311199207,0.0,994107.5004,0,500,0,100,0
1990.443835616432,10070827.991,0.0,60884.0939,0.0,0.0,0.0,0.0,46910.69530000002,0.0,0.0,9095684.388700001,975143.6023,0.09682854311199207,0.0,994107.5004,0,500,0,100,0
1990.4465753424593,10071826.0909,0.0,60884.0939,998.0999,0.0,0.0,0.0,46910.69530000002,0.0,0.0,9096682.4886,975143.6023,0.09681894757704886,0.0,994107.5004,0,500,0,100,0
1990.4493150684866,10073822.2907,0.0,60884.0939,1996.1998,0.0,0.0,0.0,46910.69530000002,0.0,0.0,9098678.6884,975143.6023,0.09679976221143367,0.0,994107.5004,0,500,0,100,0
1990.452054794514,10073822.2907,0.0,60884.0939,0.0,0.0,0.0,0.0,46910.69530000002,0.0,0.0,9098678.6884,975143.6023,0.09679976221143367,0.0,994107.5004,0,500,0,100,0
1990.4547945205413,10073822.2907,998.0999,60884.0939,998.0999,0.0,0.0,0.0,46910.69530000002,0.0,0.0,9099676.7883,974145.5024,0.09670068364212821,0.0,994107.5004,1,500,0,100,0
1990.4575342465687,10071826.0909,1996.1998,61882.1938,0.0,0.0,0.0,0.0,46910.69530000002,0.0,0.0,9098678.6884,973147.4025000001,0.09662075116440393,998.0999,995105.6003,2,500,0,100,0
